2016-10-28 14:47:49.8324 INFO 正常 - job1接口调用开始！
2016-10-28 14:47:58.1299 INFO 正常 - 获取文件目录成功
2016-10-28 14:47:58.4939 INFO 正常 - D:\WorkFiles\AMS\Codes\WindowsService\trunk\DJS_Service\ServiceTest\bin\Debug\JobFiles\job1\Temp_DaylReportSum.xlsx
2016-10-28 14:48:18.0400 INFO 正常 - 门店上海宝山盘古路店开始写入日报表
2016-10-28 14:48:25.3734 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型54数量0.00
2016-10-28 14:48:25.3734 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型55数量1.00
2016-10-28 14:48:25.3924 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型56数量0.00
2016-10-28 14:48:25.3924 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型57数量0.00
2016-10-28 14:48:25.4064 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型58数量0.00
2016-10-28 14:48:25.4064 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表模板第22列数据写入类型59数量0.00
2016-10-28 14:48:25.4224 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/19 0:00:00报表数据写入完成
2016-10-28 14:48:25.4224 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表数据开始写入
2016-10-28 14:48:25.4344 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型1数量0.00
2016-10-28 14:48:25.4344 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型2数量1620.00
2016-10-28 14:48:25.4344 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型3数量0.00
2016-10-28 14:48:25.4524 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型4数量800.00
2016-10-28 14:48:25.4524 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型5数量0.00
2016-10-28 14:48:25.4654 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型6数量0.00
2016-10-28 14:48:25.4654 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型7数量0.00
2016-10-28 14:48:25.4654 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型8数量0.00
2016-10-28 14:48:25.4854 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型9数量1645.00
2016-10-28 14:48:25.4854 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型10数量3.00
2016-10-28 14:48:25.4974 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型11数量380.00
2016-10-28 14:48:25.4974 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型30数量0.00
2016-10-28 14:48:25.5144 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型31数量0.00
2016-10-28 14:48:25.5144 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型32数量0.00
2016-10-28 14:48:25.5274 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型33数量0.00
2016-10-28 14:48:25.5274 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型34数量0.00
2016-10-28 14:48:25.5274 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型35数量0.00
2016-10-28 14:48:25.5454 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型36数量0.00
2016-10-28 14:48:25.5594 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型37数量0.00
2016-10-28 14:48:25.5594 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型38数量0.00
2016-10-28 14:48:25.5744 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型39数量0.00
2016-10-28 14:48:25.5744 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型40数量0.00
2016-10-28 14:48:25.5934 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型41数量0.00
2016-10-28 14:48:25.5934 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型42数量0.00
2016-10-28 14:48:25.6064 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型43数量0.00
2016-10-28 14:48:25.6064 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型44数量0.00
2016-10-28 14:48:25.6234 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型45数量0.00
2016-10-28 14:48:25.6234 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型46数量0.00
2016-10-28 14:48:25.6384 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型47数量1.00
2016-10-28 14:48:25.6384 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型48数量0.00
2016-10-28 14:48:25.6534 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型49数量0.00
2016-10-28 14:48:25.6534 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型50数量0.00
2016-10-28 14:48:25.6534 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型51数量354.00
2016-10-28 14:48:25.6704 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型52数量0.00
2016-10-28 14:48:25.6855 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型53数量493.00
2016-10-28 14:48:25.6855 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型54数量0.00
2016-10-28 14:48:25.6855 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型55数量0.00
2016-10-28 14:48:25.7025 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型56数量1.00
2016-10-28 14:48:25.7025 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型57数量0.00
2016-10-28 14:48:25.7165 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型58数量0.00
2016-10-28 14:48:25.7165 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表模板第23列数据写入类型59数量0.00
2016-10-28 14:48:25.7315 INFO 正常 - 门店：上海宝山盘古路店日期：2016/10/20 0:00:00报表数据写入完成
2016-10-28 14:48:26.1585 INFO 正常 - 门店上海宝山盘古路店日报表保存路径D:\ExcelReport\20161027\20161027144818\上海宝山盘古路店.xlsx
2016-10-28 14:48:26.1925 INFO 正常 - 门店上海宝山盘古路店结束日报表写入
2016-10-28 14:48:26.1925 INFO 正常 - 门店上海杨浦大桥浦东大道店开始写入日报表
2016-10-28 14:48:26.5575 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表数据开始写入
2016-10-28 14:48:26.5575 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型1数量0.00
2016-10-28 14:48:26.5765 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型2数量2370.00
2016-10-28 14:48:26.5765 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型3数量0.00
2016-10-28 14:48:26.5905 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型4数量0.00
2016-10-28 14:48:26.5905 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型5数量0.00
2016-10-28 14:48:26.6055 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型6数量0.00
2016-10-28 14:48:26.6055 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型7数量0.00
2016-10-28 14:48:26.6205 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型8数量0.00
2016-10-28 14:48:26.6205 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型9数量0.00
2016-10-28 14:48:26.6375 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型10数量0.00
2016-10-28 14:48:26.6375 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型11数量300.00
2016-10-28 14:48:26.6515 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型30数量0.00
2016-10-28 14:48:26.6695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型31数量0.00
2016-10-28 14:48:26.6695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型32数量0.00
2016-10-28 14:48:26.6825 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型33数量0.00
2016-10-28 14:48:26.6825 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型34数量0.00
2016-10-28 14:48:26.6995 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型35数量0.00
2016-10-28 14:48:26.6995 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型36数量0.00
2016-10-28 14:48:26.6995 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型37数量0.00
2016-10-28 14:48:26.7165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型38数量0.00
2016-10-28 14:48:26.7165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型39数量0.00
2016-10-28 14:48:26.7295 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型40数量0.00
2016-10-28 14:48:26.7295 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型41数量0.00
2016-10-28 14:48:26.7445 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型42数量0.00
2016-10-28 14:48:26.7445 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型43数量0.00
2016-10-28 14:48:26.7615 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型44数量0.00
2016-10-28 14:48:26.7615 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型45数量0.00
2016-10-28 14:48:26.7795 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型46数量0.00
2016-10-28 14:48:26.7795 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型47数量0.00
2016-10-28 14:48:26.7925 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型48数量0.00
2016-10-28 14:48:26.7925 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型49数量0.00
2016-10-28 14:48:26.8085 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型50数量0.00
2016-10-28 14:48:26.8085 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型51数量343.00
2016-10-28 14:48:26.8395 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型52数量0.00
2016-10-28 14:48:26.8395 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型53数量382.00
2016-10-28 14:48:26.8395 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型54数量0.00
2016-10-28 14:48:26.8555 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型55数量1.00
2016-10-28 14:48:26.8555 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型56数量0.00
2016-10-28 14:48:26.8695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型57数量0.00
2016-10-28 14:48:26.8695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型58数量1.00
2016-10-28 14:48:26.8865 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表模板第4列数据写入类型59数量0.00
2016-10-28 14:48:26.8865 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/1 0:00:00报表数据写入完成
2016-10-28 14:48:26.9005 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表数据开始写入
2016-10-28 14:48:26.9005 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型1数量0.00
2016-10-28 14:48:26.9005 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型2数量6720.00
2016-10-28 14:48:26.9165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型3数量0.00
2016-10-28 14:48:26.9165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型4数量735.00
2016-10-28 14:48:26.9325 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型5数量0.00
2016-10-28 14:48:26.9325 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型6数量0.00
2016-10-28 14:48:26.9495 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型7数量0.00
2016-10-28 14:48:26.9495 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型8数量0.00
2016-10-28 14:48:26.9665 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型9数量0.00
2016-10-28 14:48:26.9665 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型10数量0.00
2016-10-28 14:48:27.0025 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型11数量1000.00
2016-10-28 14:48:27.0105 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型30数量0.00
2016-10-28 14:48:27.0105 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型31数量0.00
2016-10-28 14:48:27.0105 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型32数量0.00
2016-10-28 14:48:27.0305 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型33数量0.00
2016-10-28 14:48:27.0425 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型34数量0.00
2016-10-28 14:48:27.0425 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型35数量0.00
2016-10-28 14:48:27.0575 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型36数量0.00
2016-10-28 14:48:27.0575 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型37数量0.00
2016-10-28 14:48:27.0725 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型38数量0.00
2016-10-28 14:48:27.0725 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型39数量0.00
2016-10-28 14:48:27.0925 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型40数量0.00
2016-10-28 14:48:27.0925 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型41数量0.00
2016-10-28 14:48:27.1045 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型42数量0.00
2016-10-28 14:48:27.1045 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型43数量0.00
2016-10-28 14:48:27.1235 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型44数量0.00
2016-10-28 14:48:27.1345 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型45数量0.00
2016-10-28 14:48:27.1345 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型46数量0.00
2016-10-28 14:48:27.1515 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型47数量0.00
2016-10-28 14:48:27.1515 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型48数量0.00
2016-10-28 14:48:27.1675 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型49数量0.00
2016-10-28 14:48:27.1675 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型50数量0.00
2016-10-28 14:48:27.1845 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型51数量343.00
2016-10-28 14:48:27.2145 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型52数量0.00
2016-10-28 14:48:27.2145 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型53数量382.00
2016-10-28 14:48:27.2145 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型54数量0.00
2016-10-28 14:48:27.2305 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型55数量0.00
2016-10-28 14:48:27.2305 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型56数量0.00
2016-10-28 14:48:27.2445 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型57数量0.00
2016-10-28 14:48:27.2445 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型58数量1.00
2016-10-28 14:48:27.2445 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表模板第5列数据写入类型59数量0.00
2016-10-28 14:48:27.2595 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/2 0:00:00报表数据写入完成
2016-10-28 14:48:27.2595 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表数据开始写入
2016-10-28 14:48:27.2595 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型1数量0.00
2016-10-28 14:48:27.2755 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型2数量2370.00
2016-10-28 14:48:27.2755 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型3数量20.00
2016-10-28 14:48:27.2905 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型4数量0.00
2016-10-28 14:48:27.2905 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型5数量0.00
2016-10-28 14:48:27.3065 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型6数量0.00
2016-10-28 14:48:27.3065 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型7数量0.00
2016-10-28 14:48:27.3245 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型8数量0.00
2016-10-28 14:48:27.3245 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型9数量0.00
2016-10-28 14:48:27.3375 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型10数量0.00
2016-10-28 14:48:27.3375 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型11数量480.00
2016-10-28 14:48:27.3375 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型30数量0.00
2016-10-28 14:48:27.3555 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型31数量0.00
2016-10-28 14:48:27.3555 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型32数量0.00
2016-10-28 14:48:27.3695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型33数量0.00
2016-10-28 14:48:27.3695 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型34数量0.00
2016-10-28 14:48:27.3845 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型35数量0.00
2016-10-28 14:48:27.3845 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型36数量0.00
2016-10-28 14:48:27.3845 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型37数量0.00
2016-10-28 14:48:27.4015 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型38数量0.00
2016-10-28 14:48:27.4015 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型39数量0.00
2016-10-28 14:48:27.4165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型40数量0.00
2016-10-28 14:48:27.4165 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型41数量0.00
2016-10-28 14:48:27.4316 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型42数量0.00
2016-10-28 14:48:27.4316 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型43数量0.00
2016-10-28 14:48:27.4476 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型44数量0.00
2016-10-28 14:48:27.4476 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型45数量0.00
2016-10-28 14:48:27.4666 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型46数量0.00
2016-10-28 14:48:27.4666 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型47数量0.00
2016-10-28 14:48:27.4776 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型48数量0.00
2016-10-28 14:48:27.4776 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型49数量0.00
2016-10-28 14:48:27.4776 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型50数量0.00
2016-10-28 14:48:27.4976 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型51数量342.00
2016-10-28 14:48:27.5166 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型52数量0.00
2016-10-28 14:48:27.5246 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型53数量382.00
2016-10-28 14:48:27.5246 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型54数量0.00
2016-10-28 14:48:27.5246 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型55数量1.00
2016-10-28 14:48:27.5426 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型56数量0.00
2016-10-28 14:48:27.5426 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型57数量0.00
2016-10-28 14:48:27.5566 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型58数量1.00
2016-10-28 14:48:27.5566 INFO 正常 - 门店：上海杨浦大桥浦东大道店日期：2016/10/3 0:00:00报表模板第6列数据写入类型59数量0.00
